"country","product","chipset","inch","app_name","use_month","use_tv_cnt","total_use_count","total_use_hour","monthly_avg_use_count","monthly_avg_use_hour"
"FR","webOSTV 6.0","lm21u","55","app5","2022-9","9392","70544.0","78547.52277777778","6.8239486868073485","7.402771060703179"
"GB","webOSTV 6.0","lm21u","55","app4","2022-1","149","703.0","405.8022222222222","4.651006711409396","2.6912316679095207"
"GB","webOSTV 6.0","lm21u","55","app2","2022-2","226","1062.0","660.07","4.640969162995595","2.875782550171317"
"DE","webOSTV 6.0","k7lp","43","app4","2022-4","162","617.0","570.3005555555555","3.7623456790123457","3.4038906035665293"
"FR","webOSTV 6.0","lm21u","65","app1","2022-7","4643","28602.0","34521.12777777778","5.675777777777777","6.643230402230188"
"DE","webOSTV 6.0","o20","55","app2","2022-11","32999","672085.0","811310.2697222222","16.94744729063963","20.085442361402464"
"FR","webOSTV 6.0","lm21u","65","app2","2022-3","45","203.0","125.40972222222223","4.511111111111111","2.7868827160493828"
"DE","webOSTV 6.0","lm21a","75","app2","2022-9","8670","171919.0","216959.15444444446","15.721145789570476","19.341651342895126"
"DE","webOSTV 6.0","lm21a","55","app3","2022-9","1422","2597.0","1611.9041666666667","1.7626404494382022","1.0662249661880983"
"DE","webOSTV 6.0","k7lp","75","app2","2022-11","6574","148338.0","197136.7213888889","18.57220268842876","24.21395420651801"
"GB","webOSTV 6.0","e60F20","65","app1","2022-6","115","855.0","871.7744444444445","6.823275862068965","6.8742696360153275"
"FR","webOSTV 6.0","lm21u","55","app3","2022-11","1496","3446.0","2210.0919444444444","2.244340878828229","1.3951080041426247"
"FR","webOSTV 6.0","lm21a","65","app5","2022-3","19","43.0","11.443333333333333","2.263157894736842","0.602280701754386"
"FR","webOSTV 6.0","lm21a","75","app1","2022-3","12","21.0","6.583888888888889","1.75","0.5486574074074074"
"FR","webOSTV 6.0","lm21u","55","app2","2022-4","75","266.0","158.92055555555555","3.466666666666667","2.0368166666666676"
"FR","webOSTV 6.0","lm21u","55","app4","2022-4","58","217.0","126.24","3.6551724137931036","2.143419540229885"
"GB","webOSTV 6.0","lm21a","75","app2","2022-3","59","226.0","144.35333333333332","3.76271186440678","2.403217984934087"
"GB","webOSTV 6.0","lm21a","65","app1","2022-4","59","146.0","68.29305555555555","2.4745762711864407","1.1575094161958568"
"DE","webOSTV 6.0","e60F20","75","app3","2022-12","22","177.0","135.95333333333335","8.045454545454545","6.179696969696968"
"FR","webOSTV 6.0","o20","65","app3","2022-4","37","51.0","3.936111111111111","1.3108108108108107","0.06375000000000001"
"GB","webOSTV 6.0","k7lp","55","app5","2022-12","20066","208036.0","273219.39805555553","9.322425251922567","11.928203371305866"
"FR","webOSTV 6.0","o20","55","app3","2022-12","3053","9741.0","7641.691666666667","3.0795769272707445","2.3816325797501783"
"FR","webOSTV 6.0","o20","65","app5","2022-5","8428","68455.0","69695.58722222222","7.437645549634893","7.402414591693529"
"GB","webOSTV 6.0","lm21a","65","app2","2022-3","84","412.0","332.2558333333333","4.684523809523809","3.874161706349206"
"FR","webOSTV 6.0","k7lp","65","app1","2022-12","2760","18123.0","22515.243055555555","6.105188792688794","7.443918742651385"
"FR","webOSTV 6.0","lm21a","65","app2","2022-10","9692","218538.0","271529.1825","18.135220125786162","22.13536446388136"
"GB","webOSTV 6.0","lm21u","55","app2","2022-1","357","1863.0","1224.8930555555555","5.1232492997198875","3.3765857454092747"
"FR","webOSTV 6.0","lm21a","65","app4","2022-10","8137","182126.0","253179.18416666667","18.51913973400709","24.805447282137575"
"FR","webOSTV 6.0","k7lp","75","app4","2022-5","1927","44112.0","66162.36444444445","19.202584399891492","27.5868284519631"
"GB","webOSTV 6.0","o20","65","app3","2022-1","93","176.0","40.1","1.89247311827957","0.4311827956989248"
"DE","webOSTV 6.0","lm21u","75","app1","2022-11","2029","17793.0","21614.305555555555","7.805882994979262","9.28654054185161"
"FR","webOSTV 6.0","lm21a","55","app3","2022-10","1287","2247.0","1093.278611111111","1.685581292253131","0.7943950798576476"
"GB","webOSTV 6.0","lm21a","65","app1","2022-3","58","155.0","101.33333333333333","2.6724137931034484","1.747126436781609"
"GB","webOSTV 6.0","e60F20","55","app2","2022-8","629","12788.0","14924.065555555555","17.494444444444444","20.35105379188713"
"DE","webOSTV 6.0","k7lp","55","app1","2022-11","10819","81222.0","110304.0575","6.560564955108899","8.622129732534914"
"DE","webOSTV 6.0","k7lp","65","app2","2022-11","9366","208750.0","282303.7947222222","18.244747847213198","24.105619985268472"
"FR","webOSTV 6.0","k7lp","43","app3","2022-9","334","712.0","467.17833333333334","1.9671641791044776","1.1634311774461026"
"FR","webOSTV 6.0","lm21a","43","app2","2022-11","14135","272244.0","363963.0836111111","15.074129464636467","19.674393007388893"
"FR","webOSTV 6.0","k7lp","75","app2","2022-9","2560","57094.0","72399.28111111111","18.321786364819154","22.79246917194321"
"FR","webOSTV 6.0","lm21u","75","app2","2022-3","7","23.0","6.421666666666667","3.2857142857142856","0.9173809523809524"
"DE","webOSTV 6.0","k7lp","75","app3","2022-7","488","830.0","398.5761111111111","1.67280163599182","0.7869731311065667"
"DE","webOSTV 6.0","k7lp","75","app1","2022-1","87","238.0","123.01222222222222","2.659090909090909","1.3955744949494948"
"FR","webOSTV 6.0","o20","65","app1","2022-1","160","397.0","149.98666666666668","2.4658385093167703","0.9315942028985508"
"FR","webOSTV 6.0","lm21a","43","app2","2022-4","123","486.0","249.48888888888888","3.796747967479675","1.9407791327913284"
"FR","webOSTV 6.0","e60F20","55","app2","2022-9","3","20.0","48.659444444444446","4.166666666666667","8.120092592592593"
"FR","webOSTV 6.0","e60F20","65","app1","2022-9","24","301.0","442.74","11.291666666666666","16.118831018518517"
"DE","webOSTV 6.0","e60F20","65","app5","2022-5","17","133.0","132.90805555555556","7.5588235294117645","7.467091503267974"
"FR","webOSTV 6.0","e60F20","75","app2","2022-9","20","504.0","452.52222222222224","20.275","17.63625"
"DE","webOSTV 6.0","o20","65","app2","2022-12","41594","1030297.0","1248158.5269444445","21.040291040043993","25.172516739288522"
"DE","webOSTV 6.0","k7lp","55","app4","2022-5","18308","443705.0","728520.17","18.692949568780037","29.3223834084862"
"DE","webOSTV 6.0","k7lp","65","app1","2022-5","8373","58396.0","76236.385","6.255911927188904","7.952329883644569"
"GB","webOSTV 6.0","k7lp","43","app5","2022-10","30054","283003.0","356500.0202777778","8.370564712658958","10.282025705275426"
"DE","webOSTV 6.0","k7lp","65","app4","2022-1","193","937.0","948.1238888888889","4.805699481865285","4.835745538284399"
"DE","webOSTV 6.0","k7lp","75","app4","2022-6","7068","157984.0","255452.50583333333","17.343786787211","26.946989171153064"
"DE","webOSTV 6.0","o20","65","app1","2022-1","606","1917.0","915.3069444444444","3.1245874587458746","1.4998512559589294"
"DE","webOSTV 6.0","k7lp","43","app5","2022-7","8923","60232.0","84093.13305555556","5.826210204157802","7.884546168257049"
"DE","webOSTV 6.0","k7lp","43","app5","2022-4","89","205.0","81.77888888888889","2.269662921348315","0.9012905742821475"
"FR","webOSTV 6.0","lm21u","65","app2","2022-9","8068","180260.0","210043.58138888888","18.11834777227723","20.785349751902274"
"FR","webOSTV 6.0","lm21u","65","app1","2022-6","4827","25821.0","28995.943333333333","4.65680187637969","5.035302018181262"
"GB","webOSTV 6.0","o20","55","app4","2022-11","27696","638234.0","690023.3002777778","18.841458627249352","19.71211784396296"
"DE","webOSTV 6.0","k7lp","75","app5","2022-3","33","87.0","35.884166666666665","2.6363636363636362","1.0873989898989898"
"DE","webOSTV 6.0","lm21a","43","app2","2022-11","13873","221655.0","300391.83305555553","12.432945484969544","16.384143124451665"
"GB","webOSTV 6.0","lm21u","75","app1","2022-7","717","4965.0","5095.796944444444","6.601115760111576","6.752721021230431"
"GB","webOSTV 6.0","o20","55","app5","2022-9","31031","292244.0","306875.60055555555","8.61623352953159","8.89081714280779"
"FR","webOSTV 6.0","k7lp","65","app2","2022-10","5522","121791.0","154575.13972222223","18.05830837034742","22.53107165859434"
"DE","webOSTV 6.0","k7lp","65","app1","2022-9","8866","67051.0","92389.43916666666","6.719190667517806","8.940294709849026"
"DE","webOSTV 6.0","lm21u","65","app3","2022-4","60","91.0","18.776666666666667","1.5083333333333333","0.27745138888888893"
"DE","webOSTV 6.0","k7lp","75","app4","2022-2","41","183.0","171.15777777777777","4.463414634146342","4.174579945799457"
"DE","webOSTV 6.0","lm21a","43","app5","2022-9","9392","61829.0","81632.43138888889","5.540238602093311","6.985190231738426"
"DE","webOSTV 6.0","lm21a","43","app3","2022-11","560","1337.0","1002.9588888888889","2.218270944741533","1.6441224747474747"
"DE","webOSTV 6.0","e60F20","65","app1","2022-9","126","1213.0","1537.6616666666666","8.551587301587302","10.787803130511465"
"DE","webOSTV 6.0","k7lp","55","app2","2022-2","182","840.0","657.5841666666666","4.615384615384615","3.613099816849817"
"GB","webOSTV 6.0","e60F20","65","app4","2022-11","178","4428.0","5343.554444444444","18.999063670411985","22.63665132126509"
"FR","webOSTV 6.0","lm21a","55","app3","2022-1","24","31.0","0.6730555555555555","1.2916666666666667","0.028043981481481486"
"FR","webOSTV 6.0","lm21u","55","app5","2022-3","44","127.0","48.66972222222222","2.8181818181818183","1.0931881313131313"
"GB","webOSTV 6.0","e60F20","65","app5","2022-5","94","742.0","638.8213888888889","7.590425531914893","6.532683215130025"
"GB","webOSTV 6.0","e60F20","65","app3","2022-7","45","91.0","86.19527777777778","2.022222222222222","1.915450617283951"
"GB","webOSTV 6.0","e60F20","65","app3","2022-11","47","181.0","144.27916666666667","3.74468085106383","2.997381796690308"
"DE","webOSTV 6.0","e60F20","55","app4","2022-9","2","109.0","295.18055555555554","22.833333333333336","58.115"
"GB","webOSTV 6.0","o20","55","app2","2022-5","43243","942341.0","1058399.9158333333","18.319177054478303","20.24016648284943"
"DE","webOSTV 6.0","o20","65","app2","2022-6","48402","884329.0","1045547.8366666667","14.803371442867604","17.224962331424052"
"GB","webOSTV 6.0","lm21a","43","app5","2022-10","36722","366259.0","486903.3569444445","8.690528554931069","11.202735271402391"
"GB","webOSTV 6.0","k7lp","65","app4","2022-6","10853","275966.0","416417.7427777778","19.84612989505492","29.081396986345347"
"FR","webOSTV 6.0","lm21u","55","app5","2022-6","8785","66070.0","76819.82555555555","6.921214705324996","7.840853204682798"
"FR","webOSTV 6.0","lm21a","65","app2","2022-8","9826","221886.0","294750.25166666665","18.643188873230574","24.24199417104265"
"FR","webOSTV 6.0","lm21a","65","app4","2022-5","7478","156895.0","216491.9047222222","17.57605712699913","23.403966764758167"
"DE","webOSTV 6.0","k7lp","43","app1","2022-12","9351","66851.0","95902.55111111111","6.186740685384861","8.555874947115365"
"GB","webOSTV 6.0","o20","55","app5","2022-3","222","652.0","344.9791666666667","2.8963963963963963","1.5182388638638642"
"GB","webOSTV 6.0","k7lp","65","app5","2022-7","9443","93323.0","122545.85","8.922739018087855","11.487505500743874"
"GB","webOSTV 6.0","k7lp","75","app4","2022-2","14","58.0","41.569722222222225","4.142857142857143","2.9692658730158734"
"GB","webOSTV 6.0","k7lp","75","app1","2022-10","3666","28842.0","34515.65861111111","7.2294725394235995","8.431759825690293"
"FR","webOSTV 6.0","lm21u","65","app5","2022-8","4212","35408.0","41599.82027777778","7.732243027573675","8.945395636362838"
"FR","webOSTV 6.0","lm21u","75","app1","2022-5","524","3118.0","3085.425","5.611641221374046","5.445204887616624"
"GB","webOSTV 6.0","lm21u","65","app2","2022-4","95","450.0","341.62805555555553","4.689473684210526","3.4998333333333327"
"DE","webOSTV 6.0","lm21a","43","app3","2022-6","902","1867.0","1378.3622222222223","2.0022148394241417","1.463210440506952"
"DE","webOSTV 6.0","lm21a","55","app3","2022-8","1305","2621.0","1822.9416666666666","1.9338179035960215","1.312662798605798"
"FR","webOSTV 6.0","lm21u","75","app4","2022-7","716","12533.0","16271.996944444445","14.283926908752328","17.58444391100248"
"DE","webOSTV 6.0","k7lp","75","app2","2022-3","69","330.0","197.32916666666668","4.702898550724638","2.6933957326892113"
"GB","webOSTV 6.0","lm21a","43","app4","2022-4","134","501.0","478.6375","3.6555555555555554","3.5053858024691347"
"GB","webOSTV 6.0","k7lp","43","app1","2022-4","283","558.0","267.745","1.9647887323943662","0.9427640845070423"
"GB","webOSTV 6.0","lm21u","55","app5","2022-4","130","377.0","224.76666666666668","2.9","1.728974358974359"
"GB","webOSTV 6.0","lm21a","55","app3","2022-1","41","59.0","10.370277777777778","1.4390243902439024","0.25293360433604334"
"FR","webOSTV 6.0","lm21u","55","app5","2022-2","38","119.0","37.82055555555556","3.1315789473684212","0.9952777777777776"
"DE","webOSTV 6.0","k7lp","55","app1","2022-4","82","192.0","74.1138888888889","2.1951219512195124","0.8381436314363141"
"FR","webOSTV 6.0","lm21u","75","app1","2022-1","12","32.0","8.53111111111111","2.6666666666666665","0.7109259259259261"
"FR","webOSTV 6.0","lm21a","55","app3","2022-4","17","19.0","0.41333333333333333","1.1176470588235294","0.02431372549019608"
"GB","webOSTV 6.0","lm21u","55","app2","2022-12","37455","980252.0","1181220.4361111112","21.768727234312692","25.732042164554983"
"DE","webOSTV 6.0","k7lp","55","app5","2022-6","10321","67387.0","89482.38888888889","5.765677788523534","7.370423091764912"
"GB","webOSTV 6.0","k7lp","65","app2","2022-8","15659","366351.0","496481.75111111114","19.195952964536048","25.53199901459513"
"FR","webOSTV 6.0","k7lp","75","app2","2022-6","2152","44453.0","55093.724444444444","17.417324663260565","21.18279944220812"
"FR","webOSTV 6.0","k7lp","75","app4","2022-8","2534","56680.0","90521.13666666667","18.147706042152674","27.793039342664688"
"FR","webOSTV 6.0","lm21a","43","app2","2022-7","17705","303947.0","405397.35277777776","13.771361224028905","17.88406956337407"
"DE","webOSTV 6.0","k7lp","43","app5","2022-8","8837","59889.0","82735.56333333334","5.837600853075697","7.787209684640374"
"DE","webOSTV 6.0","lm21a","55","app1","2022-6","11510","79623.0","105921.53333333334","6.065901065184671","7.804808273593581"
"FR","webOSTV 6.0","lm21a","55","app2","2022-3","146","643.0","468.79805555555555","4.13013698630137","2.7507106164383566"
"FR","webOSTV 6.0","lm21u","65","app4","2022-7","6888","124883.0","165243.38916666666","15.630401324055283","20.252282384923706"
"FR","webOSTV 6.0","o20","55","app3","2022-1","90","174.0","36.03638888888889","1.9333333333333333","0.40040432098765444"
"FR","webOSTV 6.0","lm21a","65","app5","2022-7","4507","38243.0","48752.96861111111","7.713420488957826","9.611012712246927"
"DE","webOSTV 6.0","lm21a","55","app5","2022-11","11615","87865.0","109152.35111111111","6.6717230318322045","7.929469460423746"
"DE","webOSTV 6.0","o20","65","app2","2022-2","455","2303.0","1612.5777777777778","5.0285087719298245","3.5228889498050693"
"FR","webOSTV 6.0","k7lp","65","app2","2022-1","69","328.0","253.79305555555555","4.753623188405797","3.678160225442835"
"GB","webOSTV 6.0","k7lp","65","app3","2022-1","64","134.0","56.64555555555555","2.09375","0.8850868055555555"
"FR","webOSTV 6.0","lm21u","55","app1","2022-4","37","69.0","21.43166666666667","1.864864864864865","0.5792342342342341"
"DE","webOSTV 6.0","lm21a","43","app5","2022-3","22","53.0","22.425833333333333","2.409090909090909","1.0193560606060605"
"GB","webOSTV 6.0","e60F20","55","app5","2022-1","2","2.0","0.35444444444444445","1.0","0.17722222222222223"
"GB","webOSTV 6.0","lm21a","43","app2","2022-12","60595","1254436.0","1727857.05","16.312887923359032","21.67144335883594"
"DE","webOSTV 6.0","lm21u","55","app5","2022-12","20745","184565.0","233099.10638888887","8.018780403749169","9.88202950763926"
"GB","webOSTV 6.0","lm21u","55","app2","2022-6","36011","711342.0","831651.3463888889","16.162159746091582","18.550879329786817"
"FR","webOSTV 6.0","lm21a","55","app4","2022-8","16545","311396.0","438474.73833333334","15.482147315316558","21.08578687298961"
"FR","webOSTV 6.0","k7lp","55","app2","2022-8","6881","141667.0","200306.4488888889","16.845004600707057","23.424310263881484"
"FR","webOSTV 6.0","lm21a","65","app4","2022-6","7644","151836.0","209883.0702777778","16.432033730857107","21.85295010762445"
"FR","webOSTV 6.0","lm21u","55","app5","2022-5","8914","68048.0","77203.06888888888","6.944468085106384","7.7058539131516754"
"FR","webOSTV 6.0","k7lp","43","app2","2022-6","3754","56384.0","72024.02666666667","11.995676875277407","15.049006080781183"
"FR","webOSTV 6.0","lm21u","65","app1","2022-12","4465","30539.0","34920.183333333334","6.356004765095674","7.132932822943152"
"GB","webOSTV 6.0","k7lp","75","app4","2022-6","4264","116740.0","181773.43055555556","21.0971620071924","31.932786254581845"
"GB","webOSTV 6.0","lm21u","65","app5","2022-5","9503","90052.0","97860.65","8.756958302699296","9.356466431902966"
"GB","webOSTV 6.0","lm21a","65","app5","2022-9","8653","79827.0","98803.1225","8.358001730103807","10.096437341140158"
"GB","webOSTV 6.0","k7lp","55","app3","2022-8","4654","11813.0","9249.14388888889","2.421096820292962","1.8408891885991026"
"DE","webOSTV 6.0","lm21a","55","app1","2022-5","12136","90543.0","116021.73611111111","6.509266343646748","8.106434525891443"
"FR","webOSTV 6.0","o20","65","app5","2022-10","9169","73136.0","76363.01138888889","7.3191300246698585","7.4998383055999"
