,country,date,product_category,product_subcategory,product_detail_page,add_to_cart,sales_amt,sales_usd
7976,fr,20220716,HE,Audio_CAV,1523,95,12,5893.56
7977,fr,20220716,HE,TV,4011,170,5,9156.24
7978,fr,20220717,BS,IT_Laptop,329,23,6,9194.43
7979,fr,20220717,BS,IT_Monitor,1611,53,3,1253.88
7980,fr,20220717,HA,Refrigerator,5406,104,3,7536.24
7981,fr,20220717,HE,Audio_CAV,1434,89,6,2906.28
7982,fr,20220717,HE,TV,3782,168,11,11947.5
7983,fr,20220718,BS,IT_Laptop,329,20,5,7609.07
7984,fr,20220718,BS,IT_Monitor,1739,63,6,3029.4
7985,fr,20220718,HA,Refrigerator,5516,95,6,7239.77
7986,fr,20220718,HA,Washer,1086,29,2,1197.19
7987,fr,20220718,HE,Audio_CAV,1439,113,6,3068.28
7988,fr,20220718,HE,TV,4772,185,5,2757.24
7989,fr,20220719,BS,IT_Laptop,317,18,6,7929.05
7990,fr,20220719,BS,IT_Monitor,1823,54,9,4984.73
7991,fr,20220719,HA,Cooking_Appliance,333,18,2,349.92
7992,fr,20220719,HE,Audio_CAV,1131,48,6,1854.84
7993,fr,20220719,HE,TV,4049,182,8,8294.4
7994,fr,20220720,BS,IT_Laptop,399,18,5,4693.9
7995,fr,20220720,HA,Refrigerator,5981,81,3,4061.34
7996,fr,20220720,HA,Washer,663,30,2,1035.18
7997,fr,20220720,HE,Audio_CAV,1340,59,8,2918.4
7998,fr,20220720,HE,TV,3588,153,2,1270.08
7999,fr,20220721,BS,IT_Monitor,1913,48,3,1772.28
8000,fr,20220721,HA,Refrigerator,5850,95,2,4821.12
8001,fr,20220721,HA,Vacuum_Cleaner,1197,185,2,968.43
8002,fr,20220721,HA,Washer,771,18,2,873.18
8003,fr,20220721,HA,Washer_Dryer,239,11,2,1197.19
8004,fr,20220721,HE,Audio_CAV,1295,54,6,2029.83
8005,fr,20220721,HE,TV,3555,153,9,7896.38
8006,fr,20220722,BS,IT_Laptop,413,35,3,3560.73
8007,fr,20220722,BS,IT_Monitor,2106,56,5,2903.84
8008,fr,20220722,HA,Vacuum_Cleaner,489,42,3,1936.88
8009,fr,20220722,HA,Washer,581,20,3,1382.85
8010,fr,20220722,HA,Washer_Dryer,179,6,2,1197.19
8011,fr,20220722,HE,Audio_CAV,1404,68,3,1372.14
8012,fr,20220722,HE,TV,5459,186,5,5098.39
8013,fr,20220723,BS,IT_Laptop,350,30,3,4530.3
8014,fr,20220723,HA,Vacuum_Cleaner,231,32,2,968.43
8015,fr,20220723,HA,Washer,758,11,2,873.18
8016,fr,20220723,HE,Audio_CAV,1484,42,3,1291.14
8017,fr,20220724,BS,IT_Laptop,275,27,11,15456.26
8018,fr,20220724,HA,Refrigerator,3606,75,2,1346.22
8019,fr,20220724,HA,Vacuum_Cleaner,207,15,2,968.43
8020,fr,20220724,HA,Washer,765,8,2,893.85
8021,fr,20220724,HE,Audio_CAV,1389,32,8,4361.85
8022,fr,20220725,BS,IT_Laptop,294,11,2,1781.18
8023,fr,20220725,BS,IT_Monitor,2174,45,8,3596.34
8024,fr,20220725,HE,TV,5130,174,5,6491.34
8025,fr,20220726,BS,IT_Laptop,467,32,3,3562.35
8026,fr,20220726,HA,Refrigerator,3776,74,2,3687.11
8027,fr,20220726,HE,Audio_CAV,1250,38,2,402.57
8028,fr,20220727,BS,IT_Monitor,1685,71,5,2513.41
8029,fr,20220727,HA,Dryer,69,5,2,1764.18
8030,fr,20220727,HA,Refrigerator,2852,60,3,2773.44
8031,fr,20220727,HA,Vacuum_Cleaner,191,5,2,968.43
8032,fr,20220727,HA,Washer_Dryer,330,8,2,1278.18
8033,fr,20220727,HE,TV,5475,162,5,5268.24
8034,fr,20220728,BS,IT_Laptop,312,23,3,3562.35
8035,fr,20220728,BS,IT_Monitor,1736,45,3,1012.47
8036,fr,20220728,HA,Washer,554,18,2,2007.18
8037,fr,20220728,HE,Audio_CAV,1239,26,2,448.74
8038,fr,20220728,HE,TV,5684,228,8,7404.15
8039,fr,20220729,BS,IT_Laptop,393,21,2,1943.16
8040,fr,20220729,BS,IT_Monitor,1701,78,11,4009.53
8041,fr,20220729,HA,Cooking_Appliance,380,6,2,261.24
8042,fr,20220729,HA,Dryer,66,3,2,1764.18
8043,fr,20220729,HA,Refrigerator,2981,53,2,2958.11
8044,fr,20220729,HA,Washer,681,33,5,3693.23
8045,fr,20220729,HE,Audio_CAV,1188,32,2,529.74
8046,fr,20220729,HE,TV,5228,182,6,3648.24
8047,fr,20220730,BS,IT_Laptop,308,11,2,1943.16
8048,fr,20220730,BS,IT_Monitor,1278,45,2,321.54
8049,fr,20220730,HA,Refrigerator,3015,53,2,1508.22
8050,fr,20220730,HE,TV,5720,192,5,7779.24
8051,fr,20220731,BS,IT_Monitor,1512,48,11,4877.01
8052,fr,20220731,HA,Dryer,83,5,2,1319.1
8053,fr,20220731,HA,Refrigerator,3024,75,2,2958.11
8054,fr,20220731,HA,Washer,605,12,2,1278.18
8055,fr,20220731,HA,Washer_Dryer,366,18,2,1076.1
8056,fr,20220731,HE,Audio_CAV,1094,23,3,2428.32
8057,fr,20220731,HE,TV,5514,188,6,6149.52
8058,fr,20220801,BS,IT_Laptop,468,27,2,1781.18
8059,fr,20220801,BS,IT_Monitor,1479,51,9,5007.4
8060,fr,20220801,HA,Refrigerator,3338,54,2,1751.22
8061,fr,20220801,HA,Washer_Dryer,350,3,3,2637.39
8062,fr,20220801,HE,TV,5873,209,9,11427.48
8063,fr,20220802,BS,IT_Monitor,1961,72,9,5768.84
8064,fr,20220802,HA,Washer_Dryer,350,9,2,1197.19
8065,fr,20220802,HE,Audio_CAV,1283,26,3,1743.9
8066,fr,20220802,HE,TV,5312,219,6,7105.32
8067,fr,20220803,BS,IT_Laptop,417,33,3,4854.28
8068,fr,20220803,BS,IT_Monitor,1451,36,2,1047.33
8069,fr,20220803,HA,Dryer,80,8,2,1197.19
8070,fr,20220803,HA,Refrigerator,3326,56,2,820.2
8071,fr,20220803,HE,Audio_CAV,1148,26,3,2428.32
8072,fr,20220803,HE,TV,5409,215,11,16966.5
8073,fr,20220804,BS,IT_Laptop,336,29,2,2589.57
8074,fr,20220804,BS,IT_Monitor,1328,66,11,4308.4
8075,fr,20220804,HA,Refrigerator,2945,35,2,1905.12
8076,fr,20220804,HA,Washer,735,29,2,1440.19
8077,fr,20220804,HE,TV,4637,177,8,8901.91
8078,fr,20220805,BS,IT_Monitor,1643,44,9,5284.45
8079,fr,20220805,HA,Refrigerator,2507,41,2,1905.12
8080,fr,20220805,HA,Washer_Dryer,290,8,2,1764.18
8081,fr,20220805,HE,Audio_CAV,1106,14,2,240.57
8082,fr,20220805,HE,TV,4832,174,5,11100.24
8083,fr,20220806,BS,IT_Laptop,321,29,5,7446.27
8084,fr,20220806,BS,IT_Monitor,1386,33,8,4478.48
8085,fr,20220806,HE,Audio_CAV,1163,24,3,1406.91
8086,fr,20220806,HE,TV,4476,174,8,9930.85
8087,fr,20220807,BS,IT_Laptop,339,27,5,6313.89
8088,fr,20220807,BS,IT_Monitor,1526,44,9,3348.54
8089,fr,20220807,HA,Cooking_Appliance,302,5,2,301.32
8090,fr,20220807,HA,Refrigerator,2865,53,2,1905.12
8091,fr,20220807,HA,Washer,789,15,2,873.18
8092,fr,20220807,HE,Audio_CAV,1074,30,5,3155.3
8093,fr,20220807,HE,TV,4614,165,5,3109.85
8094,fr,20220808,BS,IT_Monitor,1589,50,8,4460.67
8095,fr,20220808,HA,Refrigerator,3000,56,3,2429.61
8096,fr,20220808,HA,Washer,786,12,2,1278.18
8097,fr,20220808,HE,Audio_CAV,1088,30,3,1031.91
8098,fr,20220808,HE,TV,5822,177,5,5357.34
8099,fr,20220809,BS,IT_Monitor,1277,45,8,2549.91
8100,fr,20220809,HA,Refrigerator,2625,54,5,4213.23
8101,fr,20220809,HA,Washer,780,11,3,1423.2
8102,fr,20220809,HE,TV,5552,204,9,11541.14
8103,fr,20220810,BS,IT_Laptop,381,30,2,2105.18
8104,fr,20220810,BS,IT_Monitor,1272,32,5,2866.59
8105,fr,20220810,HA,Cooking_Appliance,389,9,2,463.32
8106,fr,20220810,HA,Refrigerator,2690,50,2,1427.22
8107,fr,20220810,HA,Washer,723,20,2,1764.18
8108,fr,20220810,HE,Audio_CAV,1061,35,3,853.72
8109,fr,20220810,HE,TV,5582,194,5,4263.84
8110,fr,20220811,BS,IT_Laptop,323,30,2,1943.16
8111,fr,20220811,BS,IT_Monitor,1404,47,5,1610.28
8112,fr,20220811,HA,Cooking_Appliance,266,5,2,463.32
8113,fr,20220811,HA,Dishwasher,147,14,2,1359.18
8114,fr,20220811,HA,Vacuum_Cleaner,158,9,2,677.65
8115,fr,20220811,HA,Washer,783,21,2,954.19
8116,fr,20220811,HA,Washer_Dryer,291,11,2,1440.19
8117,fr,20220811,HE,Audio_CAV,1130,44,5,2907.87
8118,fr,20220811,HE,TV,4874,177,6,9867.42
8119,fr,20220812,BS,IT_Laptop,363,26,2,2588.73
8120,fr,20220812,BS,IT_Monitor,1355,38,6,2652.43
8121,fr,20220812,HA,Cooking_Appliance,309,5,2,301.32
8122,fr,20220812,HA,Refrigerator,2267,77,2,1103.7
8123,fr,20220812,HA,Vacuum_Cleaner,179,5,2,1616.76
8124,fr,20220812,HE,Audio_CAV,975,44,2,910.41
8125,fr,20220812,HE,TV,4382,165,3,3877.14
8126,fr,20220813,BS,IT_Monitor,1235,33,2,1210.93
8127,fr,20220813,HA,Washer_Dryer,242,6,2,1278.18
8128,fr,20220813,HE,Audio_CAV,906,27,2,532.17
8129,fr,20220813,HE,TV,4308,149,6,10596.42
8130,fr,20220814,BS,IT_Laptop,228,23,3,5097.28
8131,fr,20220814,BS,IT_Monitor,1554,60,6,1906.74
8132,fr,20220814,HA,Dishwasher,188,18,2,1845.18
8133,fr,20220814,HA,Dryer,101,9,3,3366.39
8134,fr,20220814,HA,Refrigerator,2295,80,6,7968.77
8135,fr,20220814,HA,Vacuum_Cleaner,1013,93,2,968.78
8136,fr,20220814,HA,Washer,617,23,2,1359.18
8137,fr,20220814,HE,Audio_CAV,1089,29,5,5662.71
8138,fr,20220814,HE,TV,5225,159,5,4555.44
8139,fr,20220815,BS,IT_Monitor,1733,48,9,3167.94
8140,fr,20220815,HA,Refrigerator,2868,92,3,4393.44
8141,fr,20220816,BS,IT_Laptop,338,26,3,5180.72
8142,fr,20220816,BS,IT_Monitor,1754,84,12,5161.32
8143,fr,20220816,HA,Dishwasher,227,5,2,1379.85
8144,fr,20220816,HA,Dryer,86,9,2,1440.19
8145,fr,20220816,HA,Refrigerator,2964,75,8,11259.0
8146,fr,20220816,HA,Washer,846,21,2,2088.18
8147,fr,20220816,HA,Washer_Dryer,435,14,2,3020.1
8148,fr,20220816,HE,Audio_CAV,1172,32,3,2102.73
8149,fr,20220816,HE,TV,5589,201,3,6112.26
8150,fr,20220817,BS,IT_Laptop,453,62,8,12546.78
8151,fr,20220817,BS,IT_Monitor,1845,72,11,6299.39
8152,fr,20220817,HA,Refrigerator,2759,45,2,2958.11
8153,fr,20220817,HA,Vacuum_Cleaner,864,87,2,968.78
8154,fr,20220817,HE,Audio_CAV,1317,33,2,192.75
8155,fr,20220817,HE,TV,6728,219,6,10807.03
8156,fr,20220818,BS,IT_Laptop,350,32,2,2588.73
8157,fr,20220818,BS,IT_Monitor,2075,98,21,8669.44
8158,fr,20220818,HA,Refrigerator,2753,54,6,7320.77
8159,fr,20220818,HA,Vacuum_Cleaner,246,12,2,968.78
8160,fr,20220818,HA,Washer,1040,17,3,2961.36
8161,fr,20220818,HA,Washer_Dryer,311,15,3,2394.39
8162,fr,20220818,HE,TV,6299,228,8,10765.14
8163,fr,20220819,BS,IT_Laptop,323,33,5,5728.24
8164,fr,20220819,BS,IT_Monitor,2256,75,9,3536.48
8165,fr,20220819,HA,Refrigerator,3015,83,3,8184.24
8166,fr,20220819,HE,TV,6143,249,6,5890.32
8167,fr,20220820,BS,IT_Monitor,1845,47,8,3002.67
8168,fr,20220820,HA,Washer,999,18,2,954.19
8169,fr,20220820,HE,TV,6039,240,5,10614.24
8170,fr,20220821,BS,IT_Monitor,2250,62,8,1634.61
8171,fr,20220821,HA,Refrigerator,3549,65,6,11111.55
8172,fr,20220821,HE,TV,6180,218,11,14852.16
8173,fr,20220822,BS,IT_Laptop,411,33,5,6975.66
8174,fr,20220822,BS,IT_Monitor,2237,56,8,3909.87
8175,fr,20220822,BS,IT_Projector,191,5,2,2267.18
8176,fr,20220822,HA,Dishwasher,249,15,2,1845.18
8177,fr,20220822,HA,Refrigerator,3455,50,3,7293.22
8178,fr,20220822,HA,Washer,1040,21,3,4968.54
8179,fr,20220822,HA,Washer_Dryer,530,21,2,5652.18
8180,fr,20220822,HE,Audio_CAV,1449,44,5,3721.88
8181,fr,20220822,HE,TV,6629,203,5,8953.74
8182,fr,20220823,BS,IT_Laptop,363,39,2,2589.57
8183,fr,20220823,BS,IT_Monitor,2717,84,8,3133.9
8184,fr,20220823,HA,Refrigerator,3509,101,3,2773.44
8185,fr,20220823,HA,Washer,1022,24,3,1726.55
8186,fr,20220823,HA,Washer_Dryer,443,23,3,2637.39
8187,fr,20220823,HE,TV,6347,278,8,12506.4
8188,fr,20220824,BS,IT_Laptop,377,33,3,3886.32
8189,fr,20220824,BS,IT_Monitor,2453,80,12,4996.08
8190,fr,20220824,HA,Dishwasher,269,18,2,1683.2
8191,fr,20220824,HA,Refrigerator,3357,78,3,6830.4
8192,fr,20220824,HA,Vacuum_Cleaner,185,14,2,1292.76
8193,fr,20220824,HA,Washer,996,15,2,873.18
8194,fr,20220824,HE,Audio_CAV,1308,32,2,2589.57
8195,fr,20220824,HE,TV,6140,261,12,14453.9
8196,fr,20220825,BS,IT_Laptop,344,38,2,2589.57
8197,fr,20220825,BS,IT_Monitor,1967,80,9,3407.68
8198,fr,20220825,HA,Washer,923,5,2,954.19
8199,fr,20220825,HE,Audio_CAV,1221,38,2,1214.16
8200,fr,20220825,HE,TV,6065,254,9,9715.93
8201,fr,20220826,BS,IT_Laptop,314,78,3,3285.33
8202,fr,20220826,BS,IT_Monitor,1865,72,5,1977.23
8203,fr,20220826,HA,Refrigerator,2916,45,2,1346.22
8204,fr,20220826,HA,Washer,866,11,2,954.19
8205,fr,20220826,HE,Audio_CAV,1374,38,2,208.95
8206,fr,20220826,HE,TV,5645,201,12,20382.84
8207,fr,20220827,BS,IT_Laptop,302,23,3,4143.93
8208,fr,20220827,BS,IT_Monitor,1596,47,5,2576.62
8209,fr,20220827,HA,Dryer,126,8,2,1926.2
8210,fr,20220827,HE,Audio_CAV,1341,32,3,894.66
8211,fr,20220827,HE,TV,5970,221,3,3836.16
8212,fr,20220828,BS,IT_Laptop,267,18,2,2526.36
8213,fr,20220828,BS,IT_Monitor,1658,57,5,3141.99
8214,fr,20220828,HA,Dishwasher,294,12,3,3225.03
8215,fr,20220828,HA,Refrigerator,3297,102,2,2877.12
8216,fr,20220828,HA,Washer_Dryer,425,6,2,4032.18
8217,fr,20220828,HE,Audio_CAV,1185,42,2,208.95
8218,fr,20220828,HE,TV,6015,191,5,4701.24
8219,fr,20220829,BS,IT_Monitor,1854,84,14,2961.38
8220,fr,20220829,BS,IT_Projector,275,6,2,2022.55
8221,fr,20220829,HA,Refrigerator,2949,50,5,6979.35
8222,fr,20220829,HE,Audio_CAV,3096,84,6,2300.82
8223,fr,20220829,HE,TV,10218,555,12,14486.56
8224,fr,20220830,BS,IT_Laptop,530,44,5,7784.82
8225,fr,20220830,BS,IT_Monitor,1865,81,15,9114.12
8226,fr,20220830,HE,Audio_CAV,2216,90,5,2635.24
8227,fr,20220830,HE,TV,6624,252,11,17881.56
8228,fr,20220831,BS,IT_Laptop,440,62,6,10721.04
8229,fr,20220831,BS,IT_Monitor,2285,98,17,7788.15
8230,fr,20220831,HA,Refrigerator,3512,90,2,2958.11
8231,fr,20220831,HA,Washer,1011,17,3,1605.54
8232,fr,20220831,HE,Audio_CAV,1685,54,3,515.09
8233,fr,20220831,HE,TV,6006,236,14,29502.31
8234,fr,20220901,BS,IT_Laptop,305,23,3,5196.09
8235,fr,20220901,BS,IT_Monitor,1311,44,5,2387.05
8236,fr,20220901,BS,IT_Projector,113,3,2,2267.18
8237,fr,20220901,HE,Audio_CAV,3609,107,5,1007.58
8238,fr,20220901,HE,TV,5222,219,15,21789.26
8239,fr,20220902,BS,IT_Laptop,443,42,3,4858.32
8240,fr,20220902,BS,IT_Monitor,1256,45,6,3952.78
8241,fr,20220902,BS,IT_Projector,90,3,2,4049.16
8242,fr,20220902,HA,Refrigerator,1875,27,2,1986.93
8243,fr,20220902,HA,Washer,996,17,2,1926.2
8244,fr,20220902,HE,Audio_CAV,1739,72,8,5227.56
8245,fr,20220902,HE,TV,5090,188,2,1926.2
8246,fr,20220903,BS,IT_Laptop,336,30,2,2429.16
8247,fr,20220903,BS,IT_Monitor,1175,62,5,2331.99
8248,fr,20220903,HA,Dryer,99,3,2,1076.1
8249,fr,20220903,HA,Refrigerator,1989,47,3,4718.09
8250,fr,20220903,HE,Audio_CAV,1314,44,5,1410.84
8251,fr,20220903,HE,TV,5990,227,6,5704.03
8252,fr,20220904,BS,IT_Laptop,296,17,2,2915.16
8253,fr,20220904,BS,IT_Monitor,1191,38,3,1284.66
8254,fr,20220904,HA,Refrigerator,1815,48,2,4011.12
8255,fr,20220904,HA,Washer_Dryer,405,6,2,1440.19
8256,fr,20220904,HE,Audio_CAV,1314,30,5,1249.66
8257,fr,20220904,HE,TV,6521,251,5,5203.44
8258,fr,20220905,BS,IT_Laptop,479,95,2,2526.36
8259,fr,20220905,BS,IT_Monitor,1154,71,9,4314.87
8260,fr,20220905,BS,IT_Projector,119,9,2,2022.55
8261,fr,20220905,HA,Refrigerator,1896,69,8,9665.57
8262,fr,20220905,HA,Washer_Dryer,410,12,3,2475.38
8263,fr,20220905,HE,Audio_CAV,1284,44,6,2846.2
8264,fr,20220905,HE,TV,5174,231,6,12679.74
8265,fr,20220906,BS,IT_Laptop,351,47,3,2961.32
8266,fr,20220906,BS,IT_Monitor,1239,66,6,2922.48
8267,fr,20220906,HA,Refrigerator,1796,41,2,2561.22
8268,fr,20220906,HA,Washer_Dryer,341,11,2,1440.19
8269,fr,20220906,HE,Audio_CAV,1266,33,5,1354.28
8270,fr,20220906,HE,TV,5021,195,14,26180.82
8271,fr,20220907,BS,IT_Laptop,296,23,8,10248.81
8272,fr,20220907,BS,IT_Monitor,1416,57,14,6293.72
8273,fr,20220907,BS,IT_Projector,96,3,2,2267.18
8274,fr,20220907,HA,Refrigerator,1794,78,5,5226.87
8275,fr,20220907,HA,Washer,1080,9,2,650.85
8276,fr,20220907,HE,Audio_CAV,1154,44,5,1387.44
8277,fr,20220907,HE,TV,5022,215,15,34718.22
8278,fr,20220908,BS,IT_Laptop,357,29,2,2429.16
8279,fr,20220908,BS,IT_Monitor,1440,50,6,4840.55
8280,fr,20220908,HA,Dishwasher,234,12,3,2201.25
8281,fr,20220908,HA,Refrigerator,1550,47,3,6572.34
8282,fr,20220908,HA,Washer,935,27,2,1278.18
8283,fr,20220908,HA,Washer_Dryer,332,3,2,954.6
8284,fr,20220908,HE,Audio_CAV,1148,38,5,1303.98
8285,fr,20220908,HE,TV,5021,221,11,15257.16
8286,fr,20220909,BS,IT_Laptop,444,48,12,16400.69
8287,fr,20220909,BS,IT_Monitor,1266,62,5,1573.83
8288,fr,20220909,HA,Dryer,117,8,2,1926.2
8289,fr,20220909,HA,Refrigerator,1745,47,3,4345.98
8290,fr,20220909,HA,Vacuum_Cleaner,201,8,5,1450.71
8291,fr,20220909,HA,Washer,993,38,2,2412.2
8292,fr,20220909,HA,Washer_Dryer,281,17,2,1278.18
8293,fr,20220909,HE,Audio_CAV,1164,29,2,370.94
8294,fr,20220909,HE,TV,4818,201,5,5033.34
8295,fr,20220910,BS,IT_Laptop,290,27,3,1682.2
8296,fr,20220910,BS,IT_Monitor,1322,50,6,3478.14
8297,fr,20220910,HA,Refrigerator,2084,53,3,4718.09
8298,fr,20220910,HE,Audio_CAV,1197,29,2,402.57
8299,fr,20220910,HE,TV,5474,212,6,7591.32
8300,fr,20220911,BS,IT_Laptop,294,27,2,1617.57
8301,fr,20220911,BS,IT_Monitor,1332,69,3,2580.66
8302,fr,20220911,HA,Refrigerator,2075,42,3,3543.27
8303,fr,20220911,HA,Washer,1151,26,3,3269.49
8304,fr,20220911,HE,Audio_CAV,1842,56,8,1449.69
8305,fr,20220911,HE,TV,5619,210,9,17988.48
8306,fr,20220912,BS,IT_Laptop,275,15,2,64.64
8307,fr,20220912,BS,IT_Monitor,1670,69,9,4638.89
8308,fr,20220912,HA,Cooking_Appliance,336,3,2,463.32
8309,fr,20220912,HA,Dishwasher,210,6,2,1845.18
8310,fr,20220912,HA,Refrigerator,2109,68,3,4718.09
8311,fr,20220912,HA,Washer,1017,30,2,1035.18
8312,fr,20220912,HA,Washer_Dryer,356,12,2,1197.19
8313,fr,20220912,HE,Audio_CAV,1308,57,6,3115.99
8314,fr,20220912,HE,TV,5768,200,8,4463.11
8315,fr,20220913,BS,IT_Laptop,314,26,2,2429.16
8316,fr,20220913,BS,IT_Monitor,1979,78,12,5566.8
8317,fr,20220913,HA,Dishwasher,201,15,2,1379.85
8318,fr,20220913,HA,Refrigerator,2223,65,6,7719.32
8319,fr,20220913,HA,Washer,1049,12,2,1667.31
8320,fr,20220913,HA,Washer_Dryer,296,8,2,1197.19
8321,fr,20220913,HE,TV,5888,218,2,1270.08
8322,fr,20220914,BS,IT_Monitor,2556,75,9,2829.33
8323,fr,20220914,HA,Dishwasher,180,6,5,2759.36
8324,fr,20220914,HA,Refrigerator,2154,30,2,990.3
8325,fr,20220914,HA,Washer,1061,23,3,1912.41
8326,fr,20220914,HA,Washer_Dryer,339,6,2,1119.42
8327,fr,20220914,HE,TV,6579,272,3,2540.16
8328,fr,20220915,BS,IT_Laptop,305,33,2,2526.36
8329,fr,20220915,BS,IT_Monitor,1928,57,6,2945.16
8330,fr,20220915,HA,Dishwasher,185,9,2,1197.19
8331,fr,20220915,HA,Refrigerator,2072,66,3,5560.48
8332,fr,20220915,HA,Washer,914,11,2,957.42
8333,fr,20220915,HA,Washer_Dryer,321,8,2,4035.42
8334,fr,20220915,HE,TV,5699,222,5,2660.05
8335,fr,20220916,BS,IT_Laptop,306,32,3,5584.9
8336,fr,20220916,BS,IT_Monitor,1887,69,9,3471.64
8337,fr,20220916,HA,Refrigerator,1791,56,5,5530.2
8338,fr,20220916,HA,Washer_Dryer,423,9,2,1119.42
8339,fr,20220916,HE,Audio_CAV,977,30,3,2782.32
8340,fr,20220917,BS,IT_Laptop,297,26,2,2710.24
8341,fr,20220917,BS,IT_Monitor,1550,44,6,1675.08
8342,fr,20220917,HA,Dryer,128,5,2,1440.6
8343,fr,20220917,HA,Refrigerator,2105,57,5,4991.16
8344,fr,20220917,HA,Washer,998,15,2,714.83
8345,fr,20220917,HE,Audio_CAV,1095,26,5,3331.44
8346,fr,20220917,HE,TV,6857,216,3,2378.16
8347,fr,20220918,BS,IT_Monitor,1650,54,3,2097.9
8348,fr,20220918,BS,IT_Projector,108,9,2,2022.55
8349,fr,20220918,HA,Refrigerator,1868,50,3,4628.67
8350,fr,20220918,HE,TV,6600,254,3,4856.76
8351,fr,20220919,BS,IT_Laptop,425,35,2,2429.16
8352,fr,20220919,BS,IT_Monitor,1769,50,6,2254.23
8353,fr,20220919,HA,Dishwasher,182,5,2,914.49
8354,fr,20220919,HA,Dryer,161,3,2,1440.6
8355,fr,20220919,HA,Refrigerator,1967,57,6,5742.93
8356,fr,20220919,HA,Vacuum_Cleaner,357,6,2,1778.76
8357,fr,20220919,HA,Washer,1178,12,2,1605.75
8358,fr,20220919,HA,Washer_Dryer,314,3,2,897.07
8359,fr,20220919,HE,Audio_CAV,981,42,3,2960.51
8360,fr,20220919,HE,TV,6776,273,12,11700.43
8361,fr,20220920,BS,IT_Laptop,374,41,3,3447.32
8362,fr,20220920,BS,IT_Monitor,1572,74,15,4365.06
8363,fr,20220920,HA,Refrigerator,1830,50,6,7888.53
8364,fr,20220920,HA,Washer,1062,17,3,2546.97
8365,fr,20220920,HE,TV,6107,269,6,5469.12
8366,fr,20220921,BS,IT_Monitor,1640,59,14,5416.45
8367,fr,20220921,HA,Cooking_Appliance,293,3,2,301.32
8368,fr,20220921,HA,Dishwasher,216,5,2,833.49
8369,fr,20220921,HA,Refrigerator,1658,39,2,1427.22
8370,fr,20220921,HE,Audio_CAV,1011,27,5,853.61
8371,fr,20220921,HE,TV,5640,204,2,1027.08
8372,fr,20220922,BS,IT_Laptop,410,59,8,12910.5
8373,fr,20220922,BS,IT_Monitor,1674,53,11,6867.99
8374,fr,20220922,HA,Dishwasher,581,3,2,833.49
8375,fr,20220922,HA,Refrigerator,1656,33,2,1427.22
8376,fr,20220922,HE,Audio_CAV,873,17,2,370.94
8377,fr,20220922,HE,TV,4899,170,3,1592.48
8378,fr,20220923,BS,IT_Laptop,393,68,2,2427.57
8379,fr,20220923,BS,IT_Monitor,1670,77,12,5249.62
8380,fr,20220923,HA,Dishwasher,566,3,2,671.49
8381,fr,20220923,HA,Washer,1040,18,2,1039.23
8382,fr,20220923,HE,Audio_CAV,1287,39,3,4207.14
8383,fr,20220923,HE,TV,6968,380,3,2596.86
8384,fr,20220924,BS,IT_Monitor,1593,56,3,1618.38
8385,fr,20220924,HE,Audio_CAV,1469,50,2,2103.57
8386,fr,20220924,HE,TV,7181,270,5,3737.34
8387,fr,20220925,BS,IT_Laptop,465,62,5,4901.3
8388,fr,20220925,BS,IT_Monitor,1775,86,8,4162.61
8389,fr,20220925,HA,Washer,1166,21,2,2010.4
8390,fr,20220925,HE,Audio_CAV,1331,30,2,322.33
8391,fr,20220925,HE,TV,7845,323,14,14970.42
8392,fr,20220926,BS,IT_Laptop,629,81,11,15398.08
8393,fr,20220926,BS,IT_Monitor,1799,50,11,6320.91
8394,fr,20220926,HA,Refrigerator,1796,47,2,3201.45
8395,fr,20220926,HE,Audio_CAV,1311,35,3,612.28
8396,fr,20220926,HE,TV,6842,305,6,6619.32
8397,fr,20220927,BS,IT_Laptop,311,50,2,2429.16
8398,fr,20220927,BS,IT_Monitor,1787,60,8,5338.71
8399,fr,20220927,HA,Dishwasher,203,9,2,671.49
8400,fr,20220927,HA,Refrigerator,1763,36,3,2037.32
8401,fr,20220927,HA,Washer,1148,21,3,1833.84
8402,fr,20220927,HA,Washer_Dryer,354,17,2,836.32
8403,fr,20220927,HE,Audio_CAV,1137,17,2,1293.56
8404,fr,20220927,HE,TV,6192,315,6,10926.34
8405,fr,20220928,BS,IT_Laptop,461,95,3,4906.92
8406,fr,20220928,BS,IT_Monitor,1983,81,8,2599.29
8407,fr,20220928,BS,IT_Projector,89,3,2,4047.57
8408,fr,20220928,HA,Dishwasher,233,8,2,914.49
8409,fr,20220928,HA,Refrigerator,1904,30,2,1460.43
8410,fr,20220928,HE,Audio_CAV,1073,29,2,1293.56
8411,fr,20220928,HE,TV,6173,266,5,10239.19
8412,fr,20220929,BS,IT_Laptop,338,38,5,7222.69
8413,fr,20220929,BS,IT_Monitor,1836,80,12,7023.53
8414,fr,20220929,HA,Dishwasher,171,5,2,833.49
8415,fr,20220929,HE,Audio_CAV,1055,26,3,693.27
8416,fr,20220929,HE,TV,5799,252,3,3682.27
8417,fr,20220930,BS,IT_Laptop,297,24,2,2915.16
8418,fr,20220930,BS,IT_Monitor,1223,35,9,4419.35
8419,fr,20220930,HA,Refrigerator,1686,39,3,2166.42
8420,fr,20220930,HA,Washer,842,20,2,1767.4
8421,fr,20220930,HE,Audio_CAV,1055,26,5,1015.59
